,Sensor-1,Sensor-2,Sensor-3,Sensor-4,Sensor-5,Sensor-7,Sensor-8,Sensor-9,Sensor-10,Sensor-11,Sensor-12,Sensor-13,Sensor-15,Sensor-16,Sensor-17,Sensor-18,Sensor-20,Sensor-21,Sensor-22,Sensor-23,Sensor-24,Sensor-25,Sensor-26,Sensor-27,Sensor-29,Sensor-30,Sensor-33,Sensor-34,Sensor-38,Sensor-39,Sensor-40,Sensor-41,Sensor-42,Sensor-44,Sensor-45,Sensor-46,Sensor-47,Sensor-48,Sensor-49,Sensor-51,Sensor-52,Sensor-54,Sensor-55,Sensor-56,Sensor-57,Sensor-58,Sensor-59,Sensor-60,Sensor-62,Sensor-63,Sensor-64,Sensor-65,Sensor-66,Sensor-67,Sensor-68,Sensor-69,Sensor-71,Sensor-72,Sensor-74,Sensor-76,Sensor-77,Sensor-78,Sensor-79,Sensor-80,Sensor-81,Sensor-82,Sensor-83,Sensor-84,Sensor-85,Sensor-86,Sensor-87,Sensor-88,Sensor-89,Sensor-90,Sensor-91,Sensor-92,Sensor-93,Sensor-94,Sensor-95,Sensor-96,Sensor-100,Sensor-101,Sensor-102,Sensor-103,Sensor-104,Sensor-105,Sensor-108,Sensor-109,Sensor-110,Sensor-111,Sensor-112,Sensor-113,Sensor-114,Sensor-115,Sensor-116,Sensor-117,Sensor-118,Sensor-119,Sensor-120,Sensor-121,Sensor-122,Sensor-123,Sensor-124,Sensor-127,Sensor-129,Sensor-130,Sensor-132,Sensor-133,Sensor-134,Sensor-135,Sensor-136,Sensor-137,Sensor-138,Sensor-139,Sensor-140,Sensor-141,Sensor-143,Sensor-144,Sensor-145,Sensor-146,Sensor-147,Sensor-148,Sensor-149,Sensor-151,Sensor-152,Sensor-153,Sensor-156,Sensor-157,Sensor-160,Sensor-161,Sensor-162,Sensor-163,Sensor-164,Sensor-165,Sensor-166,Sensor-167,Sensor-168,Sensor-169,Sensor-170,Sensor-171,Sensor-172,Sensor-173,Sensor-174,Sensor-176,Sensor-177,Sensor-178,Sensor-181,Sensor-182,Sensor-183,Sensor-184,Sensor-185,Sensor-189,Sensor-196,Sensor-197,Sensor-198,Sensor-199,Sensor-200,Sensor-201,Sensor-202,Sensor-203,Sensor-204,Sensor-205,Sensor-206,Sensor-208,Sensor-209,Sensor-211,Sensor-212,Sensor-213,Sensor-214,Sensor-215,Sensor-216,Sensor-217,Sensor-218,Sensor-219,Sensor-220,Sensor-221,Sensor-222,Sensor-223,Sensor-224,Sensor-225,Sensor-226,Sensor-228,Sensor-229,Sensor-239,Sensor-240,Sensor-245,Sensor-246,Sensor-247,Sensor-248,Sensor-249,Sensor-253,Sensor-254,Sensor-256,Sensor-268,Sensor-269,Sensor-270,Sensor-317,Sensor-334,Sensor-344,Sensor-346,Sensor-347,Sensor-359,Sensor-368,Sensor-413,Sensor-419,Sensor-420,Sensor-424,Sensor-433,Sensor-434,Sensor-439,Sensor-440,Sensor-461,Sensor-469,Sensor-473,Sensor-481,Sensor-483,Sensor-484,Sensor-485,Sensor-486,Sensor-487,Sensor-488,Sensor-489,Sensor-490,Sensor-500,Sensor-501,Sensor-511,Sensor-512,Sensor-547,Sensor-548,Sensor-549,Sensor-550,Sensor-551,Sensor-552,Sensor-556,Sensor-559,Sensor-560,Sensor-563,Sensor-564,Sensor-565,Sensor-566,Sensor-571,Sensor-572,Sensor-573,Sensor-579,Sensor-580,Sensor-582,Sensor-583,Sensor-584,Good/Bad
50,3073.25,2440.08,2240.8666,2048.2566,1.162,86.3822,0.1233,1.596,0.0023,0.0084,0.9772,197.5759,11.0536,429.0809,9.3553,0.9788,12.5106,1.4109,-5207.25,2658.0,-3368.0,2748.3333,1.3033,1.9697,71.6556,1.9333,83.5182,8.6149,66.2024,86.7323,118.0712,79.02,3.014,350.8518,9.9676,134.7545,723.2306,1.1549,134.8482,620.4545,52.2066,4.652,4.882,2816.0,0.9376,0.9528,4.8111,-3.9045,10.2848,110.85,12.1618,23.9045,30.2138,693.0168,0.9468,144.3127,608.2927,116.0681,,0.0214,0.0149,0.0459,0.0265,0.0409,-0.0096,0.0038,-0.016,8.3749,0.1305,0.1152,2.4184,0.987,1822.9996,0.2088,9374.04,-0.0373,-0.0006,0.0038,-0.0001,0.0,0.0056,-0.0004,0.0,-0.0006,-0.0132,-0.0001,0.0937,0.1052,0.9761,100.6877,231.794,0.469,0.9354,0.0,788.9453,0.9906,59.2704,0.5876,0.9637,6.1944,15.86,3.583,15.84,2.825,3.347,0.0,1.001,2.3938,1013.6911,37.595,167,192.6,189.2,62.1001,426.785,0.2779,4.08,0.0034,0.0747,0.0385,0.0786,0.0071,9.0566,6.332,12.087,0.4878,0.23,0.0202,772,483,3483,34717,0.161,0.141,0.449,4.5,1.1,0.129,0.467,0.8652,0.0643,0.4942,0.6966,0.9463,0.2875,0.355,20.45,0.808,9.0,21.925,0.3158,34.211,0.226,6.69,25.27,0.473,3.57,22.55,6.69,8.131,24.108,0.0754,7.74,22.55,56.345,0.2357,0.0258,0.0789,0.0174,0.3861,0.0927,0.0676,0.0449,2.3492,0.0027,0.0101,0.067,0.003,230.2627,0.0487,2268.2002,0.018,0.0193,0.0036,0.0027,0.0008,1.0836,3.5774,0.0393,0.024,2.8398,0.025,0.2315,0.1004,19.15,4.7601,7.536,6.9519,6.3881,,,0.0027,0.003,20.8365,0.0,935.0186,57.2843,103.4145,0.0,56.8966,75.5859,65.53,171.3388,185.417,48.5448,0.0,173.1544,172.0829,65.5779,944.0098,963.1169,0.0,280.625,0.0,505.401,27.3504,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,0.9581,0.3369,251.154,0.8186,3.22,0.2171,535.1345,2.1394,5.73,,,,0.4995,0.0139,-1
51,3078.77,2533.04,2187.4111,1942.3069,1.1864,88.0911,0.1245,1.45,-0.0053,0.0005,0.9777,202.4201,9.5686,423.6297,9.9673,0.9805,12.5429,1.3942,-5391.75,2641.25,-4604.25,-3132.3333,1.2905,1.9672,75.5222,1.9333,84.3084,8.3591,65.973,86.9351,117.9356,79.94,3.054,351.5282,10.1293,144.3573,741.3965,1.2362,144.61,640.4955,225.1253,4.56,4.816,2867.0,0.9277,0.9468,4.6335,-2.81,10.2599,121.5473,9.9564,22.81,30.3218,711.0746,1.023,157.0155,630.5391,131.0955,,-0.0177,-0.0111,-0.0006,0.0561,0.0102,-0.0027,0.0288,-0.0503,7.2731,0.1332,,2.3944,0.9671,1907.2316,0.2037,8578.38,-0.0765,-0.0018,-0.0008,-0.0002,0.0,0.0167,-0.0002,-0.0001,0.0877,-0.0121,-0.0002,0.2136,0.1169,,,,0.467,0.9365,0.0,695.1822,0.9906,59.0523,0.5863,0.9685,6.3352,15.85,3.202,15.87,2.822,3.398,-1.56,0.9985,2.3936,1017.0267,41.0626,136,148.8,76.5,48.2998,701.7551,0.3543,7.38,0.0035,0.0566,0.0367,0.046,0.0067,8.2776,6.885,12.281,0.4675,0.22,0.0734,425,323,2847,6146,0.14,0.139,0.26,2.2,1.4,0.104,0.3,0.486,0.1807,0.2914,0.6304,0.7801,0.3024,0.254,16.95,0.471,11.32,31.034,0.1914,71.128,0.302,4.12,19.45,0.443,13.78,16.79,4.12,4.047,30.41,0.1722,7.04,16.79,117.597,0.0744,0.0584,0.0818,0.0534,0.048,0.0904,0.0817,0.3245,5.1129,0.0018,,0.0846,0.0034,97.098,0.0479,948.2998,0.025,0.0214,0.0033,0.0068,,,,0.0635,0.0282,4.1972,0.0258,0.4898,0.12,16.48,5.2848,5.1985,6.0769,5.3151,,,,0.0036,36.13,692.4528,0.0,71.9538,61.8342,196.2116,72.4138,76.1595,31.5949,146.6192,168.6352,89.7033,420.1906,526.1261,0.0,95.2721,468.5784,0.0,283.927,644.8087,0.0,0.0,27.1885,0.0,1.4729,396.222,81.472,0.3579,17.63,1.84,24.302,0.9581,0.3369,264.272,0.5671,4.98,0.0877,531.3346,2.2421,8.49,0.0262,0.0123,46.7092,0.4968,0.0202,-1
52,3007.47,2571.18,2187.4111,1942.3069,1.1864,88.0911,0.1245,1.3746,0.0012,0.0107,0.9773,202.7188,8.2783,420.654,9.9886,0.9802,12.5429,1.4169,-5621.0,2600.5,-3534.25,-1527.25,1.3222,1.994,75.5889,2.6556,83.4448,8.5571,66.145,87.2353,118.052,78.29,2.791,350.3582,10.1125,136.0836,726.6517,1.1663,137.0136,623.4554,48.6522,4.619,4.869,2837.0,0.9345,0.9486,4.676,-2.6109,10.4317,113.4727,9.6634,22.6109,28.0428,698.6089,1.0099,150.5682,615.07,130.7379,,-0.0146,0.0022,-0.0186,0.0565,0.033,-0.0019,-0.0241,0.0252,6.7777,0.1338,0.1113,2.4116,0.966,1880.2885,0.2011,8487.1199,-0.0387,0.0016,0.0031,0.0,0.0001,0.026,-0.0001,0.0001,0.0347,-0.0123,-0.0003,0.0563,0.0488,0.9766,100.768,231.6966,0.0,0.9294,0.0,744.0963,0.9907,58.0021,0.589,0.9781,6.3918,15.85,3.202,15.87,2.822,3.398,-1.56,0.9985,2.3936,1017.0267,41.0626,101,71.8,61.5,48.2998,701.7551,0.3543,7.38,0.0035,0.1108,0.0427,0.0562,0.0071,8.353,5.258,15.677,0.3648,0.22,0.0698,1112,306,3019,4175,0.119,0.152,0.169,2.4,0.7,0.125,0.301,0.5868,0.1125,0.2945,0.5322,0.8078,0.2199,0.217,18.32,0.676,3.17,25.409,0.1943,18.573,0.247,7.24,19.79,0.204,7.53,16.68,7.24,11.368,35.584,0.1417,3.84,22.28,91.132,0.0508,0.0132,0.0399,0.0184,0.0545,0.084,0.0627,0.0762,4.0071,0.0016,0.007,0.0349,0.009,94.255,0.0485,473.6992,0.0166,0.0119,0.0039,0.005,0.002,0.5865,3.944,0.0,0.0072,3.9695,0.0159,0.336,0.12,16.48,5.2848,5.8323,5.5659,6.7714,,,0.0021,0.0032,36.13,0.0,523.3993,63.5157,85.4212,273.3672,26.3598,64.6924,38.1751,277.2981,172.6102,69.7059,348.0942,606.8966,213.941,32.5808,165.3081,0.0,260.4361,302.6812,0.0,388.5714,31.7073,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,1.0063,0.4507,264.272,0.5671,4.98,0.0877,532.0973,2.1448,9.6,,,,0.501,0.0111,-1
53,3019.98,2515.63,2196.0,1230.0293,0.7684,97.5578,0.1219,1.4919,-0.0001,-0.0018,0.9557,197.4227,8.0488,407.2285,10.1392,0.9759,12.478,1.3985,-5561.0,2899.25,-3912.0,321.75,1.2215,1.9905,67.3889,3.0889,86.2967,8.7646,66.4179,86.3742,118.6604,79.61,3.124,353.4136,10.0076,141.3827,738.1128,1.2726,142.0245,636.8209,248.0981,4.588,4.839,2859.0,0.9279,0.9479,4.6359,-2.6273,10.253,118.7555,12.9899,22.6273,30.4537,707.6591,1.0687,152.7118,625.17,137.6969,466.7204,-0.0144,-0.031,-0.0157,0.0097,0.0124,-0.0059,-0.0302,0.1246,7.7051,0.1343,,2.4299,0.9681,1843.4549,0.196,8526.55,-0.0529,0.0016,-0.0037,-0.0001,-0.0001,-0.0344,-0.0001,-0.0001,-0.0001,-0.013,0.0005,-0.03,-0.0349,,,,0.4566,0.9346,0.0,723.6946,0.9587,57.4288,0.5854,0.9643,6.3633,15.81,3.559,15.86,3.009,3.239,-0.5677,0.9963,2.418,1011.5767,36.1936,108,100.4,53.1,49.1001,474.181,0.0669,5.23,0.0033,0.1231,0.076,0.0599,0.0151,2.7163,3.766,12.238,0.231,0.18,0.0326,908,965,2354,667,0.192,0.107,0.284,2.3,0.8,0.162,0.32,0.5911,0.1332,0.3081,0.5365,0.9312,0.2401,0.502,16.68,0.435,12.73,32.3,0.1856,74.983,0.346,7.34,17.87,1.078,16.15,12.65,7.34,7.82,32.235,0.2467,7.8,20.93,92.631,0.0699,0.0533,0.037,0.0178,0.0688,0.0998,0.1017,0.0211,1.7685,0.0041,,0.0335,0.0106,93.9828,0.0379,1344.1006,0.0154,0.0125,0.0046,0.0063,,,,0.0228,0.0144,3.5472,0.0384,0.5912,0.122,18.36,3.5501,5.3998,6.14,6.5182,7.1041,1.9537,,0.0039,38.5504,0.0,0.0,46.7895,60.1738,207.3038,25.8993,62.2545,30.2231,279.3772,97.3834,67.2717,485.8384,172.0743,236.0447,183.5052,553.7223,0.0,336.755,16.9342,958.7549,335.0084,35.3506,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,1.0008,0.1593,266.478,0.7634,11.97,0.147,528.7918,2.5088,10.33,0.0133,0.0139,104.3034,0.4968,0.0217,-1
54,3056.28,2464.4,2211.7778,1177.4224,1.3377,98.9989,0.12,1.6411,-0.0068,-0.0033,0.9729,198.0368,7.9328,413.0068,9.2823,0.9753,11.9482,1.4112,-5652.5,2708.5,-5046.0,-1438.25,1.2902,1.9818,74.9111,2.0444,83.5589,8.8889,65.9099,86.9977,117.7428,80.31,3.395,354.94,10.2949,126.8645,720.8888,1.1533,143.5445,625.3491,55.0179,4.576,4.857,2872.0,0.927,0.942,4.6594,5.4709,10.618,112.3355,5.7613,14.5291,18.5294,702.3595,0.9071,152.8582,621.4209,123.9509,466.171,-0.0015,-0.0105,0.0517,-0.0071,0.0099,-0.0104,-0.0113,0.1235,8.2557,0.1356,,2.3944,0.9661,1815.3186,0.1987,8359.0101,0.1031,0.0029,0.0023,0.0002,0.0002,-0.027,0.0007,0.0001,-0.0202,-0.0123,0.0004,-0.0658,-0.1315,,,,0.4633,0.9307,0.0,717.8132,0.9905,59.532,0.596,0.9616,6.4838,15.86,3.583,15.84,2.825,3.347,0.0,1.001,2.3938,1013.6911,37.595,136,146.3,125.3,46.0,381.7621,0.1514,6.21,0.0035,0.1208,0.0826,0.0331,0.0116,9.0855,3.512,9.154,0.4821,0.23,0.0638,545,241,5347,5462,0.056,0.165,0.312,3.8,1.7,0.123,0.53,0.8755,0.0653,0.3783,0.5027,0.9337,0.3585,0.047,19.33,0.277,7.56,28.742,0.3545,37.499,0.279,6.25,18.05,0.301,6.83,12.16,6.25,6.905,32.9,0.082,7.95,17.88,84.903,0.0556,0.0449,0.0659,0.0254,0.057,0.0902,0.0765,0.019,2.5333,0.0021,,0.0846,0.0098,116.9177,0.0253,618.9004,0.048,0.0179,0.0029,0.0029,,,,0.0372,0.0383,4.2748,0.0275,0.465,0.1004,19.15,4.7601,6.1519,6.1737,5.6472,4.4685,2.0231,,0.0091,32.4235,0.0,0.0,44.2718,105.9651,379.7671,83.1522,69.4915,68.1578,114.2406,211.0632,68.4973,0.0,429.6651,127.5895,359.0106,576.4855,865.2278,676.9912,15.3815,0.0,795.5556,23.6735,800.0,,,,,,,,0.9395,0.417,262.338,0.8038,7.39,0.1128,531.8455,2.2544,8.64,,,,0.4981,0.0148,-1
55,,2532.45,2191.1333,2197.657,1.1569,89.7222,0.1251,1.5762,0.0028,-0.0066,0.9694,196.917,7.8445,403.4217,9.3874,0.9816,12.5449,1.4252,-5627.5,2710.25,-3509.6667,-2169.3333,1.315,2.01,72.2778,1.9333,86.238,8.287,66.3076,86.9546,116.1914,80.14,3.088,351.9127,10.1133,129.3227,718.6485,1.1169,137.96,619.1955,49.408,4.601,4.853,2846.0,0.9348,0.948,4.6766,0.5218,10.5449,109.8445,8.2525,19.4782,25.1003,693.5482,1.0039,152.4045,612.1136,137.2387,,0.0,-0.0021,-0.0364,0.0573,-0.0001,-0.0199,-0.0219,0.0042,7.4507,0.1317,0.1127,2.4116,0.9678,1817.3502,0.1742,8841.68,0.0027,-0.0047,-0.0011,-0.0002,-0.0001,0.0186,0.0,-0.0003,-0.0043,-0.0093,-0.0003,-0.081,-0.0294,0.9758,100.2351,231.9003,0.4639,0.9429,0.0,763.1569,0.9627,56.2824,0.5968,0.9803,6.277,15.77,6.889,15.86,3.991,3.895,0.0473,0.9942,2.2757,1007.2099,39.4846,138,,105.0,64.7,387.6471,0.5405,3.91,0.0061,0.1333,0.058,0.0664,0.0071,4.3085,5.205,10.037,1.0494,0.25,0.0447,398,734,966,1143,0.135,0.057,0.25,1.5,1.1,0.101,0.435,0.909,0.1096,0.3467,0.6641,0.868,0.1958,0.463,19.82,0.531,6.46,23.974,0.1644,31.064,0.259,5.34,18.09,0.228,6.9,15.77,5.34,5.668,29.642,0.0994,4.42,20.18,61.216,0.0758,0.0597,0.0308,0.0207,0.0907,0.1198,0.0833,0.0425,3.5661,0.0022,0.0113,0.0349,0.0174,109.26,0.0711,880.7002,0.0186,0.017,0.0046,0.0049,0.0026,0.7873,3.3672,0.0249,0.0333,3.0877,0.0298,0.3866,0.0779,16.631,4.1624,6.104,6.0367,6.38,,,0.0027,0.0058,17.6391,0.0,0.0,66.3518,27.524,52.689,56.8966,67.6843,62.8724,0.0,191.0935,44.6055,0.0,0.0,84.5573,36.1257,0.0,600.5013,381.2357,0.0,392.6121,0.0,49.1979,0.0,0.8035,399.06,73.546,0.1254,16.23,0.87,15.604,0.9419,0.4266,251.218,0.7684,3.4,0.0477,533.3073,2.349,10.19,,,,0.4936,0.0113,-1
56,2993.79,2510.59,2211.7778,1177.4224,1.3377,98.9989,0.12,1.4335,0.0046,0.0042,0.9702,198.2117,7.6714,410.7288,9.461,0.975,12.5757,1.3992,-5334.0,2467.0,-3799.0,-637.25,1.3045,1.9968,71.1222,2.3667,84.7176,8.7373,66.2031,86.252,118.3632,80.63,2.919,360.9873,10.1627,127.1891,728.3762,1.3659,143.3509,631.5273,213.1452,4.603,4.804,2867.0,0.9298,0.9582,4.6393,4.3982,10.508,111.5873,12.4143,15.6018,21.9055,706.4706,0.9388,148.5018,620.6,126.9312,,-0.0305,0.0107,0.0018,0.0277,0.0075,-0.0141,-0.0178,-0.0056,7.1242,0.13,,2.3909,0.9905,1804.854,0.2118,8831.77,-0.0513,0.001,-0.0003,0.0,0.0,0.0353,0.0,0.0,-0.0112,-0.0127,-0.0005,0.0792,0.0774,,,,0.4586,0.9422,0.0,664.1708,0.9906,59.4534,0.5992,0.9614,6.3641,15.81,3.886,15.87,3.23,3.387,0.0,0.9963,2.4012,1011.8444,37.028,138,54.6,47.5,46.0,381.7621,0.1514,6.21,0.0035,0.1239,0.0413,0.0442,0.0128,6.7112,4.439,9.525,0.501,0.31,0.0324,265,296,938,1147,0.156,0.154,0.162,2.7,1.1,0.143,0.479,0.4973,0.0719,0.2865,0.5837,0.7506,0.2337,0.391,20.62,0.299,4.82,27.989,0.1386,65.042,0.293,4.59,17.13,0.318,7.28,19.04,4.59,5.532,32.441,0.0688,4.85,26.5,55.678,0.0741,0.0651,0.0328,0.0153,0.0573,0.0569,0.0834,0.0501,1.4561,0.003,,0.0757,0.0008,148.1555,0.0674,1842.8999,0.016,0.0141,0.0058,0.0046,,,,0.0207,0.0257,3.0026,0.0174,0.2987,0.1101,8.77,4.4935,6.3857,5.6683,8.1253,,,,0.0028,32.4235,896.6079,0.0,57.8646,24.6907,179.9922,46.4789,71.8994,30.5153,104.3613,153.3717,43.8647,242.901,608.4112,0.0,55.2846,766.5552,404.2629,467.8822,890.6667,0.0,0.0,45.6244,968.4211,1.8974,397.23,81.91,0.4031,17.19,1.89,21.2469,0.9395,0.417,264.272,0.5671,4.98,0.0877,534.6682,2.0435,9.43,,,,0.4962,0.0106,-1
57,3007.75,2535.14,2216.5,1111.5436,0.8373,99.9867,0.1205,1.4503,0.0149,0.001,0.958,197.9185,6.6145,400.3539,9.8632,0.9759,12.5488,1.3973,-5639.75,2697.5,-4973.25,-2272.0,1.312,2.0035,72.6778,1.8667,86.238,8.287,66.3076,86.9546,116.1914,80.14,3.088,352.8518,10.0324,130.8945,720.9099,1.1389,137.7991,621.5455,44.959,4.601,4.853,2846.0,0.9348,0.948,4.6766,0.5518,10.5106,111.4464,12.0964,19.4482,22.9635,697.9464,1.172,146.7309,609.4491,48.5433,,-0.0218,0.0174,0.0056,0.0563,0.001,-0.0265,-0.0143,0.0249,7.8683,0.1211,,2.4126,0.9674,1771.1661,0.2347,8875.2099,-0.0036,-0.0001,-0.011,-0.0002,0.0001,0.0428,-0.0004,-0.0001,0.0174,-0.0123,-0.0006,0.0239,-0.032,,,,0.4615,0.9429,0.0,782.4785,0.9643,55.44,0.5955,0.9716,6.3321,15.77,6.889,15.86,3.991,3.895,0.0473,0.9942,2.2757,1007.2099,39.4846,116,114.9,64.4,61.0,469.891,0.1151,7.38,0.0033,0.0755,0.0472,0.0366,0.0163,7.8287,4.41,18.214,0.4765,0.21,0.0352,579,392,2129,3760,0.062,0.102,0.139,1.6,1.5,0.1,0.628,0.909,0.1096,0.3467,0.6641,0.868,0.1958,0.463,22.8,0.732,7.8,26.863,0.2832,25.32,0.259,9.01,16.75,0.287,8.65,23.24,9.01,10.168,35.689,0.2581,8.84,23.24,33.403,0.1073,0.0586,0.0351,0.0217,0.0969,0.0785,0.0964,0.0454,3.2101,0.0035,,0.074,0.0087,199.9777,0.1612,879.7998,0.0224,0.0136,0.0055,0.0043,,,,0.0225,0.0192,5.2181,0.0162,0.2015,0.0779,16.631,4.1624,6.4843,5.5749,6.88,,,,0.0053,42.2737,316.6457,0.0,66.6712,42.809,165.493,80.3571,66.3228,56.318,0.0,192.1232,68.8108,491.3566,336.2984,626.7857,38.5435,0.0,296.7864,675.3065,182.3293,0.0,123.1466,44.8065,747.8261,1.5095,412.532,74.184,0.3963,18.91,1.43,26.254,0.963,0.1474,264.272,0.5671,4.98,0.0877,533.2873,2.3473,10.93,,,,0.4948,0.0099,-1
58,3083.14,2456.75,2216.5,1111.5436,0.8373,99.9867,0.1205,1.3434,0.003,0.0,0.9774,196.5484,8.3564,403.5218,9.6319,0.9806,12.5106,1.4197,-5567.75,2652.0,-3523.5,5201.0,1.2988,1.9708,72.4333,2.1444,83.5182,8.6149,66.2024,86.7323,118.0712,79.02,3.014,354.48,10.1935,125.5727,717.7125,1.3989,142.3136,622.3664,189.1376,4.602,4.845,2839.0,0.9315,0.9498,4.6322,1.4418,10.7179,107.0145,13.22,18.5582,25.1014,692.6112,0.9181,149.5964,609.1464,104.8573,,0.0056,-0.0135,-0.0416,0.0329,0.0211,-0.0187,-0.0098,0.0065,7.8833,0.135,0.1161,2.362,0.9906,1787.1098,0.2139,8950.7599,-0.1002,0.0003,-0.0001,0.0,0.0,-0.0344,-0.0003,0.0001,0.013,-0.0144,0.0005,-0.0457,0.0626,0.9755,100.5491,230.6417,0.4649,0.945,0.0,757.8227,0.9606,56.7993,0.591,0.9648,6.2734,15.77,6.889,15.86,3.991,3.895,0.0473,0.9942,2.2757,1007.2099,39.4846,167,169.4,204.0,61.0,469.891,0.1151,7.38,0.0033,0.1248,0.0471,0.0417,0.0066,4.5247,6.134,11.92,0.4576,0.23,0.0488,379,390,16819,25128,0.182,0.078,0.196,5.4,2.3,0.137,0.509,0.8652,0.0643,0.4942,0.6966,0.9463,0.2875,0.355,17.04,0.292,6.92,24.643,0.0977,53.22,1.02,5.35,18.58,0.235,7.47,19.48,5.35,9.918,30.418,0.1222,6.93,19.48,100.897,0.0786,0.0436,0.0344,0.0235,0.0711,0.133,0.0789,0.0599,3.285,0.003,0.0073,0.0374,0.001,132.5828,0.0556,2203.3999,0.0161,0.0117,0.0035,0.0077,0.0031,0.9128,3.9838,0.0158,0.0147,3.9144,0.022,0.2494,0.0779,16.631,4.1624,5.3579,5.6384,6.1111,,,0.0021,0.0021,42.2737,0.0,0.0,73.4051,477.3379,483.1379,107.2539,81.8725,28.1382,371.0593,147.3521,96.2232,0.0,322.366,82.6426,71.3743,336.2696,711.2299,801.0152,925.0965,0.0,0.0,24.2845,0.0,1.2459,401.378,74.368,0.956,16.27,0.76,76.7311,0.9984,0.3869,251.438,0.8139,5.45,0.1429,530.5682,2.1417,10.87,0.0309,0.0317,102.4718,0.5016,0.0145,-1
59,3094.08,2664.52,2202.5556,1081.8043,1.2913,101.8922,0.1205,1.4334,0.0082,-0.0027,0.9503,202.7895,8.4286,404.3613,9.0113,0.9593,12.391,1.4082,-5819.75,2608.0,-4834.0,-329.75,1.2535,2.0082,70.2111,2.6333,84.3947,8.897,66.2412,87.0027,118.181,,,350.3527,10.1395,142.8373,737.106,1.2506,135.4791,628.6691,40.7874,4.59,4.83,2855.0,0.9314,0.9503,4.659,-2.5955,10.3093,120.2418,12.4141,22.5955,25.7407,711.3653,1.1832,144.4918,617.5182,50.9977,467.2958,-0.0384,-0.0072,-0.0191,0.0497,0.0261,-0.021,-0.0302,-0.0222,6.8868,0.1328,,2.3971,0.9877,1829.7017,0.1634,8692.18,0.0723,0.0003,0.0027,0.0001,0.0001,0.0233,0.0,0.0001,-0.0869,-0.0115,-0.0003,-0.1249,-0.034,,,,0.465,0.9496,0.0,767.8407,0.9904,59.7525,0.6004,0.9637,6.3317,15.8,6.369,15.85,2.842,3.451,0.0473,0.9965,2.2756,1004.78,44.6472,136,186.1,189.8,57.8999,363.242,0.1463,9.12,0.0033,0.0889,0.0519,0.0645,0.024,7.7833,6.207,4.922,0.9835,0.28,0.0438,551,273,5064,1155,0.131,0.024,0.176,3.7,1.4,0.16,0.516,0.3954,0.0786,0.328,0.7288,0.7456,0.1479,0.96,19.69,0.492,15.81,31.706,0.4292,23.914,0.299,7.3,20.95,0.509,15.77,16.82,7.3,5.633,32.043,0.2241,10.83,22.46,19.604,0.1002,0.0543,0.033,0.0403,0.0887,0.1325,0.1057,0.0515,6.0496,0.0042,,0.0774,0.0016,110.756,0.053,1186.2998,0.0303,0.0213,0.0043,0.0046,,,,0.0278,0.0124,4.6071,0.0246,0.2997,0.08,8.49,2.3972,5.6441,6.4585,6.8294,4.6015,3.1132,,0.0066,33.5774,634.8624,0.0,73.6418,104.758,350.2654,53.1646,73.3571,58.6309,281.261,135.4912,38.4409,261.1075,748.9655,173.0013,81.1273,339.278,630.9524,350.5804,231.721,0.0,790.7193,37.3507,0.0,1.0085,403.74,81.208,0.9823,19.13,2.02,97.407,0.9984,0.3869,266.328,0.7824,8.86,0.2092,504.9173,2.2656,438.87,0.0122,0.0131,107.5257,0.5016,0.0112,-1
